ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,CITY,CITYNAME,COUNTY,COUNTYNAME,CaseYear,DAY,DAY_WEEK,DAY_WEEKNAME,DRUNK_DR,FATALS,FUNC_SYS,FUNC_SYSNAME,HARM_EV,HARM_EVNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,HOUR,HOURNAME,LATITUDE,LATITUDENAME,LGT_COND,LGT_CONDNAME,LONGITUD,LONGITUDNAME,MAN_COLL,MAN_COLLNAME,MILEPT,MILEPTNAME,MINUTE,MINUTENAME,MONTH,MonthName,NHS,NHSNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,PEDS,PERMVIT,PERNOTMVIT,PERSONS,PVH_INVL,ParkWorks,RAIL,RAILNAME,RD_OWNER,RD_OWNERNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,REL_ROAD,REL_ROADNAME,ROAD_FNC,ROAD_FNCNAME,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,SCH_BUS,SCH_BUSNAME,SP_JUR,SP_JURNAME,STATENAME,ST_CASE,State,TWAY_ID,TWAY_ID2,TYP_INT,TYP_INTNAME,VE_FORMS,VE_TOTAL,WEATHER,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHERNAME,WRK_ZONE,WRK_ZONENAME,YEAR
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5620,SELDEN,103,SUFFOLK (103),2016,22,7,Saturday,0,2,7,Local,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,17,5:00pm-5:59pm,40.86738056,40.86738056,5,Dusk,-73.029655560,-73.029655560,6,Angle ,0,None,2,2,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,4,0,4,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,2,Intersection,1,On Roadway,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360780,36,MIDDLE COUNTRY RD,ADIRONDACK DR,3,T-Intersection,2,2,2,2,Rain,0,No Additional Atmospheric Conditions,Rain,0,None,2016
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2920,ISLIP,103,SUFFOLK (103),2018,8,7,Saturday,0,1,7,Local,9,Pedalcyclist,99,Unknown,99,Unknown EMS Hospital Arrival Time,20,8:00pm-8:59pm,40.79272222,40.79272222,3,Dark - Lighted,-73.118863890,-73.118863890,0,Not a Collision with Motor Vehicle In-Transport,0,None,10,10,9,September,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,2,1,2,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,1,Non-Junction,1,On Roadway,,,4,County Road,2,Urban,0,No,0,No Special Jurisdiction,New York,360781,36,CR-93,,1,Not an Intersection,1,1,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2018
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5390,ST JAMES,103,SUFFOLK (103),2011,16,1,Sunday,0,1,,,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,2:00pm-2:59pm,40.88325278,40.88325278,1,Daylight,-73.144652780,-73.144652780,6,Angle ,0,None,20,20,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,3,0,3,0,,0000000,Not Applicable,,,0,No,2,Intersection,1,On Roadway,3,Rural-Minor Arterial,5,Local Street - Township,,,0,No,0,No Special Jurisdiction,New York,360783,36,MILLS POND RD,ARROWOOD DR,2,Four-Way Intersection,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2011
17,5:00pm-5:59pm,11,11,0,None,0,None,0,None,5210,RIVERHEAD,103,SUFFOLK (103),2019,2,2,Monday,0,1,4,Minor Arterial,8,Pedestrian,17,5:00pm-5:59pm,25,25,17,5:00pm-5:59pm,40.91813611,40.91813611,3,Dark - Lighted,-72.672580560,-72.672580560,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,99999,Unknown,6,6,12,December,0,This section IS NOT on the NHS,17,5:00pm-5:59pm,7,7,1,2,1,2,0,,0000000,Not Applicable,1,State Highway Agency,0,No,1,Non-Junction,1,On Roadway,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360784,36,SR-25 W MAIN ST,,1,Not an Intersection,2,2,2,2,Rain,0,No Additional Atmospheric Conditions,Rain,0,None,2019
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,360,BABYLON,103,SUFFOLK (103),2016,7,2,Monday,0,1,3,Principal Arterial - Other,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,18,6:00pm-6:59pm,40.70952222,40.70952222,3,Dark - Lighted,-73.358255560,-73.358255560,0,Not a Collision with Motor Vehicle In-Transport,0,None,31,31,11,November,0,This section IS NOT on the NHS,18,6:00pm-6:59pm,31,31,1,1,1,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,1,Non-Junction,1,On Roadway,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360785,36,SR-109,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2016
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2920,ISLIP,103,SUFFOLK (103),2019,5,7,Saturday,1,1,5,Major Collector,19,Building,88,Not Applicable (Not Transported) ,88,Not Applicable (Not Transported),2,2:00am-2:59am,40.80500278,40.80500278,3,Dark - Lighted,-73.266227780,-73.266227780,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,25,25,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,2,County Highway Agency,0,No,1,Non-Junction,5,Outside Trafficway,,,4,County Road,2,Urban,0,No,0,No Special Jurisdiction,New York,360786,36,CR-906B EXPRESS DR N,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2019
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2019,15,3,Tuesday,0,1,7,Local,42,Tree (Standing Only),99,Unknown,99,Unknown EMS Hospital Arrival Time,6,6:00am-6:59am,40.90471944,40.90471944,3,Dark - Lighted,-73.056927780,-73.056927780,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,3,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,1,Non-Junction,4,On Roadside,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360787,36,OLD TOWN RD,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2019
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2019,20,1,Sunday,0,1,3,Principal Arterial - Other,42,Tree (Standing Only),99,Unknown,99,Unknown EMS Hospital Arrival Time,9,9:00am-9:59am,40.93006667,40.93006667,1,Daylight,-73.004563890,-73.004563890,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,6,6,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,2,County Highway Agency,0,No,1,Non-Junction,4,On Roadside,,,4,County Road,1,Rural,0,No,0,No Special Jurisdiction,New York,360788,36,CR-83,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2019
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,1039,CENTEREACH,103,SUFFOLK (103),2018,1,2,Monday,0,1,3,Principal Arterial - Other,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,20,8:00pm-8:59pm,40.85905556,40.85905556,3,Dark - Lighted,-73.079130560,-73.079130560,6,Angle ,0,None,5,5,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,0,2,0,2,0,,0000000,Not Applicable,1,State Highway Agency,0,No,2,Intersection,1,On Roadway,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360788,36,SR-25,EASTWOOD BLVD,3,T-Intersection,2,2,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2018
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,360,BABYLON,103,SUFFOLK (103),2019,25,4,Wednesday,0,1,4,Minor Arterial,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,20,8:00pm-8:59pm,40.66764444,40.66764444,3,Dark - Lighted,-73.401919440,-73.401919440,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,99999,Unknown,38,38,9,September,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,1,State Highway Agency,0,No,1,Non-Junction,1,On Roadway,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360789,36,SR-27A MONTAUK HWY,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2019
16,4:00pm-4:59pm,59,59,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2011,7,6,Friday,0,1,,,30,Utility Pole/Light Support,99,Unknown,99,Unknown EMS Hospital Arrival Time,16,4:00pm-4:59pm,40.91222500,40.91222500,1,Daylight,-72.901719440,-72.901719440,0,Not a Collision with Motor Vehicle In-Transport,0,None,52,52,10,October,0,This section IS NOT on the NHS,16,4:00pm-4:59pm,52,52,0,1,0,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,4,On Roadside,15,Urban-Collector,5,Local Street - Township,,,0,No,0,No Special Jurisdiction,New York,360789,36,WHISKEY RD,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2011
2,2:00am-2:59am,48,48,0,None,0,None,0,None,360,BABYLON,103,SUFFOLK (103),2014,6,7,Saturday,0,1,,,30,Utility Pole/Light Support,3,3:00am-3:59am,10,10,2,2:00am-2:59am,40.75289722,40.75289722,3,Dark - Lighted,-73.414666670,-73.414666670,0,Not a Collision with Motor Vehicle In-Transport,0,None,40,40,9,September,0,This section IS NOT on the NHS,2,2:00am-2:59am,42,42,0,1,0,1,0,,0000000,Not Applicable,,,0,No,3,Intersection-Related ,4,On Roadside,16,Urban-Local Road or Street,5,Local Street - Township,,,0,No,0,No Special Jurisdiction,New York,360789,36,NEW HIGHWAY,CENTRAL AVE,3,T-Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2014
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2920,ISLIP,103,SUFFOLK (103),2011,16,1,Sunday,0,1,,,9,Pedalcyclist,88,Not Applicable (Not Transported) ,88,Not Applicable (Not Transported),23,11:00pm-11:59pm,40.74276111,40.74276111,2,Dark - Not Lighted,-73.194558330,-73.194558330,0,Not a Collision with Motor Vehicle In-Transport,0,None,0,0,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,1,On Roadway,16,Urban-Local Road or Street,6,Local Street - Municipality,,,0,No,0,No Special Jurisdiction,New York,360790,36,495 SERVICE RD,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2011
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,360,BABYLON,103,SUFFOLK (103),2019,28,2,Monday,0,1,7,Local,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,2:00pm-2:59pm,40.75725000,40.75725000,1,Daylight,-73.327552780,-73.327552780,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,50,50,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,3,Intersection-Related ,1,On Roadway,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360790,36,DEER PARK AVE,GRAND BLVD,2,Four-Way Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2019
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5769,SMITHTOWN,103,SUFFOLK (103),2018,29,7,Saturday,0,1,7,Local,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,20,8:00pm-8:59pm,40.83036667,40.83036667,3,Dark - Lighted,-73.134608330,-73.134608330,0,Not a Collision with Motor Vehicle In-Transport,0,None,0,0,9,September,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,3,Intersection-Related ,1,On Roadway,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360790,36,ROSEVALE AVE,MON REPOS LN,2,Four-Way Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2018
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2011,1,7,Saturday,0,1,,,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,19,7:00pm-7:59pm,40.86607778,40.86607778,3,Dark - Lighted,-73.038241670,-73.038241670,0,Not a Collision with Motor Vehicle In-Transport,0,None,30,30,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,,,0,No,3,Intersection-Related ,1,On Roadway,13,Urban-Other Principal Arterial,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360791,36,SR-25,SELDEN CT,1,Not an Intersection,1,1,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2011
12,12:00pm-12:59pm,20,20,0,None,0,None,0,None,5210,RIVERHEAD,103,SUFFOLK (103),2010,2,7,Saturday,0,1,,,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,12,12:00pm-12:59pm,99.99990000,Unknown,1,Daylight,999.999900000,Unknown,2,Front-to-Front,846,846,17,17,10,October,1,This section IS ON the NHS,12,12:00pm-12:59pm,17,17,0,,,2,,,0000000,Not Applicable,,,0,No,1,Non-Junction,1,On Roadway,13,Urban-Other Principal Arterial,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360791,36,SR-25,,1,Not an Intersection,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2010
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5769,SMITHTOWN,103,SUFFOLK (103),2017,1,1,Sunday,1,1,3,Principal Arterial - Other,33,Curb,88,Not Applicable (Not Transported) ,88,Not Applicable (Not Transported),0,0:00am-0:59am,40.84721389,40.84721389,3,Dark - Lighted,-73.253733330,-73.253733330,0,Not a Collision with Motor Vehicle In-Transport,0,None,33,33,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,0,1,0,1,1,,0000000,Not Applicable,1,State Highway Agency,0,No,1,Non-Junction,4,On Roadside,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360792,36,SR-25 JERICHO TPK,,1,Not an Intersection,1,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2017
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5769,SMITHTOWN,103,SUFFOLK (103),2012,29,7,Saturday,0,1,,,8,Pedestrian,88,Not Applicable (Not Transported) ,88,Not Applicable (Not Transported),4,4:00am-4:59am,40.83391389,40.83391389,2,Dark - Not Lighted,-73.189627780,-73.189627780,0,Not a Collision with Motor Vehicle In-Transport,0,None,45,45,9,September,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,1,1,1,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,1,On Roadway,13,Urban-Other Principal Arterial,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360792,36,SR-347,,1,Not an Intersection,1,1,2,2,Rain,10,Cloudy,Rain,0,None,2012
14,2:00pm-2:59pm,33,33,0,None,0,None,0,None,2728,HOLBROOK,103,SUFFOLK (103),2012,28,6,Friday,0,1,,,1,Rollover/Overturn,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,2:00pm-2:59pm,99.99990000,Unknown,1,Daylight,999.999900000,Unknown,0,Not a Collision with Motor Vehicle In-Transport,0,None,30,30,9,September,0,This section IS NOT on the NHS,14,2:00pm-2:59pm,30,30,0,1,0,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,3,On Median,13,Urban-Other Principal Arterial,4,County Road,,,0,No,0,No Special Jurisdiction,New York,360793,36,CR-97,,1,Not an Intersection,1,1,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2012
0,0:00am-0:59am,45,45,0,None,0,None,0,None,5210,RIVERHEAD,103,SUFFOLK (103),2012,29,7,Saturday,1,1,,,12,Motor Vehicle In-Transport ,0,0:00am-0:59am,55,55,0,0:00am-0:59am,40.96326667,40.96326667,3,Dark - Lighted,-72.713208330,-72.713208330,6,Angle ,0,None,31,31,9,September,0,This section IS NOT on the NHS,0,0:00am-0:59am,35,35,0,2,0,2,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,1,On Roadway,6,Rural-Local Road or Street,5,Local Street - Township,,,0,No,0,No Special Jurisdiction,New York,360794,36,SOUND AVE,,1,Not an Intersection,2,2,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2012
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2920,ISLIP,103,SUFFOLK (103),2011,23,1,Sunday,0,1,,,42,Tree (Standing Only),99,Unknown,99,Unknown EMS Hospital Arrival Time,10,10:00am-10:59am,40.74763056,40.74763056,1,Daylight,-73.257933330,-73.257933330,0,Not a Collision with Motor Vehicle In-Transport,0,None,32,32,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,4,On Roadside,12,Urban-Principal Arterial-Other Freeways or Expressways,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360795,36,SR-907D,,1,Not an Intersection,1,1,10,10,Cloudy,0,No Additional Atmospheric Conditions,Cloudy,0,None,2011
18,6:00pm-6:59pm,36,36,0,None,0,None,0,None,1650,EAST HAMPTON,103,SUFFOLK (103),2016,9,4,Wednesday,0,1,3,Principal Arterial - Other,8,Pedestrian,18,6:00pm-6:59pm,42,42,18,6:00pm-6:59pm,40.95377222,40.95377222,2,Dark - Not Lighted,-72.210288890,-72.210288890,0,Not a Collision with Motor Vehicle In-Transport,0,None,32,32,11,November,1,This section IS ON the NHS,18,6:00pm-6:59pm,32,32,1,2,1,2,1,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,1,Non-Junction,2,On Shoulder,,,3,State Highway,2,Urban,0,No,0,No Special Jurisdiction,New York,360795,36,SR-27,,1,Not an Intersection,1,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2016
17,5:00pm-5:59pm,1,1,0,None,0,None,0,None,5810,SOUTHAMPTON,103,SUFFOLK (103),2018,13,5,Thursday,0,1,7,Local,59,Traffic Sign Support ,17,5:00pm-5:59pm,29,29,16,4:00pm-4:59pm,40.89407500,40.89407500,2,Dark - Not Lighted,-72.344283330,-72.344283330,0,Not a Collision with Motor Vehicle In-Transport,0,None,50,50,12,December,0,This section IS NOT on the NHS,16,4:00pm-4:59pm,50,50,0,1,0,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,3,Intersection-Related ,4,On Roadside,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360796,36,FLYING POINT RD,LUTHER DR,3,T-Intersection,1,1,2,2,Rain,0,No Additional Atmospheric Conditions,Rain,0,None,2018
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2011,8,7,Saturday,0,2,,,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,8,8:00am-8:59am,40.86016667,40.86016667,1,Daylight,-72.765302780,-72.765302780,6,Angle ,0,None,25,25,10,October,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,6,0,6,0,,0000000,Not Applicable,,,0,No,2,Intersection,1,On Roadway,13,Urban-Other Principal Arterial,4,County Road,,,0,No,0,No Special Jurisdiction,New York,360797,36,CR-111,MONTAUK AVE,2,Four-Way Intersection,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2011
21,9:00pm-9:59pm,37,37,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2011,6,5,Thursday,0,1,,,9,Pedalcyclist,22,10:00pm-10:59pm,25,25,21,9:00pm-9:59pm,40.75679722,40.75679722,2,Dark - Not Lighted,-72.963555560,-72.963555560,0,Not a Collision with Motor Vehicle In-Transport,0,None,35,35,10,October,0,This section IS NOT on the NHS,21,9:00pm-9:59pm,36,36,1,2,1,2,0,,0000000,Not Applicable,,,0,No,2,Intersection,1,On Roadway,5,Rural-Minor Collector,5,Local Street - Township,,,0,No,0,No Special Jurisdiction,New York,360798,36,S COUNTRY RD,CLINTON AVE,3,T-Intersection,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2011
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2840,HUNTINGTON,103,SUFFOLK (103),2012,1,2,Monday,1,1,,,31,"Other Post, Other Pole or Other Supports",88,Not Applicable (Not Transported) ,88,Not Applicable (Not Transported),2,2:00am-2:59am,40.78070278,40.78070278,3,Dark - Lighted,-73.416344440,-73.416344440,0,Not a Collision with Motor Vehicle In-Transport,0,None,18,18,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,5,Outside Trafficway,11,Urban-Principal Arterial-Interstate,1,Interstate,,,0,No,0,No Special Jurisdiction,New York,360798,36,I-495,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2012
14,2:00pm-2:59pm,43,43,0,None,0,None,0,None,705,BROOKHAVEN,103,SUFFOLK (103),2015,28,4,Wednesday,0,1,7,Local,53,Mail Box,15,3:00pm-3:59pm,15,15,14,2:00pm-2:59pm,40.77093611,40.77093611,1,Daylight,-72.869816670,-72.869816670,0,Not a Collision with Motor Vehicle In-Transport,0,None,35,35,10,October,0,This section IS NOT on the NHS,14,2:00pm-2:59pm,37,37,0,1,0,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,3,Intersection-Related ,4,On Roadside,,,5,Local Street - Township,2,Urban,0,No,0,No Special Jurisdiction,New York,360798,36,MARGIN DR W,PHEASANT WAY,3,T-Intersection,1,1,2,2,Rain,0,No Additional Atmospheric Conditions,Rain,0,None,2015
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,2840,HUNTINGTON,103,SUFFOLK (103),2015,30,6,Friday,0,1,3,Principal Arterial - Other,12,Motor Vehicle In-Transport ,99,Unknown,99,Unknown EMS Hospital Arrival Time,16,4:00pm-4:59pm,40.82791667,40.82791667,1,Daylight,-73.434047220,-73.434047220,6,Angle ,0,None,15,15,10,October,1,This section IS ON the NHS,99,Unknown,99,Unknown,0,5,0,5,0,,0000000,Not Applicable,1,State Highway Agency,0,No,2,Intersection,1,On Roadway,,,3,State Highway,1,Rural,0,No,0,No Special Jurisdiction,New York,360800,36,SR-25 JERICHO TPK,SWEET HOLLOW RD,3,T-Intersection,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2015
19,7:00pm-7:59pm,57,57,0,None,0,None,0,None,5210,RIVERHEAD,103,SUFFOLK (103),2014,23,1,Sunday,0,1,,,8,Pedestrian,99,Unknown,99,Unknown EMS Hospital Arrival Time,19,7:00pm-7:59pm,40.91442222,40.91442222,3,Dark - Lighted,-72.660044440,-72.660044440,0,Not a Collision with Motor Vehicle In-Transport,0,None,53,53,11,November,0,This section IS NOT on the NHS,19,7:00pm-7:59pm,54,54,2,1,2,1,0,,0000000,Not Applicable,,,0,No,1,Non-Junction,1,On Roadway,13,Urban-Other Principal Arterial,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360801,36,SR-24,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2014
99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,0,None,0,None,0,None,5870,SOUTHOLD,103,SUFFOLK (103),2013,8,1,Sunday,1,1,,,33,Curb,99,Unknown,99,Unknown EMS Hospital Arrival Time,17,5:00pm-5:59pm,40.99133611,40.99133611,1,Daylight,-72.534191670,-72.534191670,0,Not a Collision with Motor Vehicle In-Transport,0,None,50,50,9,September,0,This section IS NOT on the NHS,99,Unknown,99,Unknown,0,1,0,1,0,,0000000,Not Applicable,,,0,No,3,Intersection-Related ,4,On Roadside,2,Rural-Principal Arterial-Other,3,State Highway,,,0,No,0,No Special Jurisdiction,New York,360801,36,SR-25 MAIN RD,LOVE LN,4,Y-Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2013
16,4:00pm-4:59pm,40,40,0,None,0,None,0,None,2840,HUNTINGTON,103,SUFFOLK (103),2017,1,6,Friday,0,1,7,Local,30,Utility Pole/Light Support,17,5:00pm-5:59pm,2,2,16,4:00pm-4:59pm,40.86152500,40.86152500,3,Dark - Lighted,-73.449416670,-73.449416670,0,Not a Collision with Motor Vehicle In-Transport,0,None,35,35,12,December,0,This section IS NOT on the NHS,16,4:00pm-4:59pm,37,37,0,1,0,1,0,,0000000,Not Applicable,3,Town or Township Highway Agency,0,No,1,Non-Junction,4,On Roadside,,,5,Local Street - Township,1,Rural,0,No,0,No Special Jurisdiction,New York,360802,36,LAWRENCE HILL RD,,1,Not an Intersection,1,1,1,1,Clear,0,No Additional Atmospheric Conditions,Clear,0,None,2017
